Hebius venningi	Natricidae, Colubroidea, Serpentes (snakes)	Hebius	venningi	WALL	1910	Chin Hills Keelback	China	0	0
Hebius venningi	Natricidae, Colubroidea, Serpentes (snakes)	Hebius	venningi	WALL	1910	Chin Hills Keelback	India	0	0
Hebius venningi	Natricidae, Colubroidea, Serpentes (snakes)	Hebius	venningi	WALL	1910	Chin Hills Keelback	Myanmar	0	0
Hebius vibakari	Natricidae, Colubroidea, Serpentes (snakes)	Hebius	vibakari	BOIE	1826	Japanese Keelback	China	0	0
Hebius vibakari	Natricidae, Colubroidea, Serpentes (snakes)	Hebius	vibakari	BOIE	1826	Japanese Keelback	Russia	0	0
Hebius vibakari	Natricidae, Colubroidea, Serpentes (snakes)	Hebius	vibakari	BOIE	1826	Japanese Keelback	Japan	0	0
Hebius viperinum	Natricidae, Colubroidea, Serpentes (snakes)	Hebius	viperinum	SCHENKEL	1901		Indonesia	0	0
Hebius xenura	Natricidae, Colubroidea, Serpentes (snakes)	Hebius	xenura	WALL	1907	Wall's Keelback	India	0	0
Amphiesmoides ornaticeps	Natricidae, Colubroidea, Serpentes (snakes)	Amphiesmoides	ornaticeps	WERNER	1924	Werner's Ornate SnakeVietnamese name: Ran hoa wen-no	China	0	0
Amphiesmoides ornaticeps	Natricidae, Colubroidea, Serpentes (snakes)	Amphiesmoides	ornaticeps	WERNER	1924	Werner's Ornate SnakeVietnamese name: Ran hoa wen-no	Vietnam	0	0
Amplorhinus multimaculatus	Lamprophiidae, Pseudoxyrhophiinae (Amplorhininae), Serpentes (snakes)	Amplorhinus	multimaculatus	SMITH	1847	Many-spotted Snake, Cape Reed Snake	South Africa	0	0
Amplorhinus multimaculatus	Lamprophiidae, Pseudoxyrhophiinae (Amplorhininae), Serpentes (snakes)	Amplorhinus	multimaculatus	SMITH	1847	Many-spotted Snake, Cape Reed Snake	Mozambique	0	0
Amplorhinus multimaculatus	Lamprophiidae, Pseudoxyrhophiinae (Amplorhininae), Serpentes (snakes)	Amplorhinus	multimaculatus	SMITH	1847	Many-spotted Snake, Cape Reed Snake	Zimbabwe	0	0
Anilius scytale	Aniliidae, Henophidia, Serpentes (snakes)	Anilius	scytale	LINNAEUS	1758	E: Coral Cylinder SnakesG: Korallen-Rollschlange	Brazil	0	0
Anilius scytale	Aniliidae, Henophidia, Serpentes (snakes)	Anilius	scytale	LINNAEUS	1758	E: Coral Cylinder SnakesG: Korallen-Rollschlange	Colombia	0	0
Anilius scytale	Aniliidae, Henophidia, Serpentes (snakes)	Anilius	scytale	LINNAEUS	1758	E: Coral Cylinder SnakesG: Korallen-Rollschlange	Peru	0	0
Anilius scytale	Aniliidae, Henophidia, Serpentes (snakes)	Anilius	scytale	LINNAEUS	1758	E: Coral Cylinder SnakesG: Korallen-Rollschlange	Venezuela	0	0
Anilius scytale	Aniliidae, Henophidia, Serpentes (snakes)	Anilius	scytale	LINNAEUS	1758	E: Coral Cylinder SnakesG: Korallen-Rollschlange	Ecuador	0	0
Anilius scytale	Aniliidae, Henophidia, Serpentes (snakes)	Anilius	scytale	LINNAEUS	1758	E: Coral Cylinder SnakesG: Korallen-Rollschlange	Bolivia	0	0
Anomalepis aspinosus	Anomalepididae, Typhlopoidea, Serpentes (snakes)	Anomalepis	aspinosus	TAYLOR	1939	Taylor's Peru Blind Snake	Peru	0	0
Anomalepis colombia	Anomalepididae, Typhlopoidea, Serpentes (snakes)	Anomalepis	colombia	MARX	1953		Colombia	0	0
Anomalepis flavapices	Anomalepididae, Typhlopoidea, Serpentes (snakes)	Anomalepis	flavapices	PETERS	1957	Ecuador Blind Snake	Ecuador	0	0
Anomalepis mexicanus	Anomalepididae, Typhlopoidea, Serpentes (snakes)	Anomalepis	mexicanus	JAN	1860	Mexican Blind Snake	Mexico	0	0
Anomalepis mexicanus	Anomalepididae, Typhlopoidea, Serpentes (snakes)	Anomalepis	mexicanus	JAN	1860	Mexican Blind Snake	Colombia	0	0
Anomalepis mexicanus	Anomalepididae, Typhlopoidea, Serpentes (snakes)	Anomalepis	mexicanus	JAN	1860	Mexican Blind Snake	Peru	0	0
Anomalepis mexicanus	Anomalepididae, Typhlopoidea, Serpentes (snakes)	Anomalepis	mexicanus	JAN	1860	Mexican Blind Snake	Ecuador	0	0
Anomalepis mexicanus	Anomalepididae, Typhlopoidea, Serpentes (snakes)	Anomalepis	mexicanus	JAN	1860	Mexican Blind Snake	Nicaragua	0	0
Anomalepis mexicanus	Anomalepididae, Typhlopoidea, Serpentes (snakes)	Anomalepis	mexicanus	JAN	1860	Mexican Blind Snake	Costa Rica	0	0
Anomalepis mexicanus	Anomalepididae, Typhlopoidea, Serpentes (snakes)	Anomalepis	mexicanus	JAN	1860	Mexican Blind Snake	Panama	0	0
Anomochilus leonardi	Anomochilidae, Henophidia, Serpentes (snakes)	Anomochilus	leonardi	SMITH	1940	E: Leonard's Pipe Snake, Leonard's Burrowing SnakeG: Leonards Whlschlange	Malaysia	0	0
Anomochilus leonardi	Anomochilidae, Henophidia, Serpentes (snakes)	Anomochilus	leonardi	SMITH	1940	E: Leonard's Pipe Snake, Leonard's Burrowing SnakeG: Leonards Whlschlange	Saba	0	0
Anomochilus weberi	Anomochilidae, Henophidia, Serpentes (snakes)	Anomochilus	weberi	LIDTH DE JEUDE	1890	Webers Cylinder Snake	Indonesia	0	0
Anomochilus weberi	Anomochilidae, Henophidia, Serpentes (snakes)	Anomochilus	weberi	LIDTH DE JEUDE	1890	Webers Cylinder Snake	Malaysia	0	0
Anomochilus weberi	Anomochilidae, Henophidia, Serpentes (snakes)	Anomochilus	weberi	LIDTH DE JEUDE	1890	Webers Cylinder Snake	Saba	0	0
Anoplohydrus aemulans	Natricidae, Colubroidea, Serpentes (snakes)	Anoplohydrus	aemulans	WERNER	1909		Indonesia	0	0
Antaresia childreni	Pythonidae, Henophidia, Pythonoidea, Serpentes (snakes)	Antaresia	childreni	GRAY	1842	E: Children's PythonG: Gefleckter Python	Australia	0	0
Antaresia maculosa	Pythonidae, Henophidia, Pythonoidea, Serpentes (snakes)	Antaresia	maculosa	PETERS	1873	E: Eastern Small-blotched Python, Eastern Childrens PythonG: Gefleckter Zwergpython	Australia	0	0
Antaresia maculosa	Pythonidae, Henophidia, Pythonoidea, Serpentes (snakes)	Antaresia	maculosa	PETERS	1873	E: Eastern Small-blotched Python, Eastern Childrens PythonG: Gefleckter Zwergpython	Guinea	0	0
Antaresia maculosa	Pythonidae, Henophidia, Pythonoidea, Serpentes (snakes)	Antaresia	maculosa	PETERS	1873	E: Eastern Small-blotched Python, Eastern Childrens PythonG: Gefleckter Zwergpython	Papua New Guinea	0	0
Antaresia perthensis	Pythonidae, Henophidia, Pythonoidea, Serpentes (snakes)	Antaresia	perthensis	STULL	1932	E: Pygmy PythonG: Perth-Zwergpython	Australia	0	0
Antaresia stimsoni	Pythonidae, Henophidia, Pythonoidea, Serpentes (snakes)	Antaresia	stimsoni	SMITH	1985	E: Large-blotched Python, Stimsons PythonG: Stimsons Python	Australia	0	0
Caraiba andreae	Dipsadidae, Alsophiini, Colubroidea, Serpentes (snakes)	Caraiba	andreae	REINHARDT & LTKEN	1862	BLACK AND WHITE RACER	Cuba	0	0
Hypsirhynchus parvifrons	Dipsadidae, Alsophiini, Colubroidea, Serpentes (snakes)	Hypsirhynchus	parvifrons	COPE	1862	Cope's Antilles Snake, Hispaniolan black racer	Haiti	0	0
Hypsirhynchus parvifrons	Dipsadidae, Alsophiini, Colubroidea, Serpentes (snakes)	Hypsirhynchus	parvifrons	COPE	1862	Cope's Antilles Snake, Hispaniolan black racer	Dominican Republic	0	0
Hypsirhynchus parvifrons	Dipsadidae, Alsophiini, Colubroidea, Serpentes (snakes)	Hypsirhynchus	parvifrons	COPE	1862	Cope's Antilles Snake, Hispaniolan black racer	Bahamas	0	0
Hypsirhynchus parvifrons	Dipsadidae, Alsophiini, Colubroidea, Serpentes (snakes)	Hypsirhynchus	parvifrons	COPE	1862	Cope's Antilles Snake, Hispaniolan black racer	Dominica	0	0
Aparallactus capensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	capensis	SMITH	1849	E: Cape Centipede EaterG: Tausendferfresser	Democratic Republic of the Congo	0	0
Aparallactus capensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	capensis	SMITH	1849	E: Cape Centipede EaterG: Tausendferfresser	South Africa	0	0
Aparallactus capensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	capensis	SMITH	1849	E: Cape Centipede EaterG: Tausendferfresser	Tanzania	0	0
Aparallactus capensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	capensis	SMITH	1849	E: Cape Centipede EaterG: Tausendferfresser	Kenya	0	0
Aparallactus capensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	capensis	SMITH	1849	E: Cape Centipede EaterG: Tausendferfresser	Mozambique	0	0
Aparallactus capensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	capensis	SMITH	1849	E: Cape Centipede EaterG: Tausendferfresser	Angola	0	0
Aparallactus capensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	capensis	SMITH	1849	E: Cape Centipede EaterG: Tausendferfresser	Malawi	0	0
Aparallactus capensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	capensis	SMITH	1849	E: Cape Centipede EaterG: Tausendferfresser	Zambia	0	0
Aparallactus capensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	capensis	SMITH	1849	E: Cape Centipede EaterG: Tausendferfresser	Zimbabwe	0	0
Aparallactus capensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	capensis	SMITH	1849	E: Cape Centipede EaterG: Tausendferfresser	Republic of the Congo	0	0
Aparallactus capensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	capensis	SMITH	1849	E: Cape Centipede EaterG: Tausendferfresser	Namibia	0	0
Aparallactus capensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	capensis	SMITH	1849	E: Cape Centipede EaterG: Tausendferfresser	Botswana	0	0
Aparallactus capensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	capensis	SMITH	1849	E: Cape Centipede EaterG: Tausendferfresser	Swaziland	0	0
Aparallactus guentheri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	guentheri	BOULENGER	1895	Black Centipede Eater	Tanzania	0	0
Aparallactus guentheri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	guentheri	BOULENGER	1895	Black Centipede Eater	Kenya	0	0
Aparallactus guentheri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	guentheri	BOULENGER	1895	Black Centipede Eater	Mozambique	0	0
Aparallactus guentheri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	guentheri	BOULENGER	1895	Black Centipede Eater	Angola	0	0
Aparallactus guentheri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	guentheri	BOULENGER	1895	Black Centipede Eater	Malawi	0	0
Aparallactus guentheri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	guentheri	BOULENGER	1895	Black Centipede Eater	Zambia	0	0
Aparallactus guentheri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	guentheri	BOULENGER	1895	Black Centipede Eater	Zimbabwe	0	0
Aparallactus jacksonii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	jacksonii	GNTHER	1888	Jackson s centipede-eater	Ethiopia	0	0
Aparallactus jacksonii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	jacksonii	GNTHER	1888	Jackson s centipede-eater	Egypt	0	0
Aparallactus jacksonii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	jacksonii	GNTHER	1888	Jackson s centipede-eater	Tanzania	0	0
Aparallactus jacksonii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	jacksonii	GNTHER	1888	Jackson s centipede-eater	Kenya	0	0
Aparallactus jacksonii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	jacksonii	GNTHER	1888	Jackson s centipede-eater	Sudan	0	0
Aparallactus jacksonii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	jacksonii	GNTHER	1888	Jackson s centipede-eater	Uganda	0	0
Aparallactus jacksonii	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	jacksonii	GNTHER	1888	Jackson s centipede-eater	Somalia	0	0
Aparallactus lineatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lineatus	PETERS	1870	Lined Centipede-eater	Ghana	0	0
Aparallactus lineatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lineatus	PETERS	1870	Lined Centipede-eater	Cameroon	0	0
Aparallactus lineatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lineatus	PETERS	1870	Lined Centipede-eater	Guinea	0	0
Aparallactus lineatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lineatus	PETERS	1870	Lined Centipede-eater	Liberia	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Nigeria	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Ethiopia	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Democratic Republic of the Congo	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	South Africa	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Tanzania	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Uganda	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Ghana	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Mozambique	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Cameroon	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Ivory Coast	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Niger	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Burkina Faso	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Zambia	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Zimbabwe	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Somalia	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Togo	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Eritrea	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Central African Republic	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Republic of the Congo	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Botswana	0	0
Aparallactus lunulatus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	lunulatus	PETERS	1854	Plumbeous or Reticulated Centipede Eater	Swaziland	0	0
Aparallactus modestus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	modestus	GNTHER	1859	Western Forest Centipede-eater	Nigeria	0	0
Aparallactus modestus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	modestus	GNTHER	1859	Western Forest Centipede-eater	Democratic Republic of the Congo	0	0
Aparallactus modestus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	modestus	GNTHER	1859	Western Forest Centipede-eater	Uganda	0	0
Aparallactus modestus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	modestus	GNTHER	1859	Western Forest Centipede-eater	Ghana	0	0
Aparallactus modestus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	modestus	GNTHER	1859	Western Forest Centipede-eater	Cameroon	0	0
Aparallactus modestus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	modestus	GNTHER	1859	Western Forest Centipede-eater	Ivory Coast	0	0
Aparallactus modestus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	modestus	GNTHER	1859	Western Forest Centipede-eater	Niger	0	0
Aparallactus modestus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	modestus	GNTHER	1859	Western Forest Centipede-eater	Guinea	0	0
Aparallactus modestus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	modestus	GNTHER	1859	Western Forest Centipede-eater	Benin	0	0
Aparallactus modestus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	modestus	GNTHER	1859	Western Forest Centipede-eater	Togo	0	0
Aparallactus modestus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	modestus	GNTHER	1859	Western Forest Centipede-eater	Sierra Leone	0	0
Aparallactus modestus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	modestus	GNTHER	1859	Western Forest Centipede-eater	Central African Republic	0	0
Aparallactus modestus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	modestus	GNTHER	1859	Western Forest Centipede-eater	Republic of the Congo	0	0
Aparallactus modestus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	modestus	GNTHER	1859	Western Forest Centipede-eater	Liberia	0	0
Aparallactus modestus	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	modestus	GNTHER	1859	Western Forest Centipede-eater	Gabon	0	0
Aparallactus moeruensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	moeruensis	DE WITTE & LAURENT	1943	Zaire Centipede-eater.	Democratic Republic of the Congo	0	0
Aparallactus moeruensis	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	moeruensis	DE WITTE & LAURENT	1943	Zaire Centipede-eater.	Republic of the Congo	0	0
Aparallactus niger	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	niger	BOULENGER	1897		Ivory Coast	0	0
Aparallactus niger	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	niger	BOULENGER	1897		Guinea	0	0
Aparallactus niger	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	niger	BOULENGER	1897		Sierra Leone	0	0
Aparallactus niger	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	niger	BOULENGER	1897		Liberia	0	0
Aparallactus nigriceps	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	nigriceps	PETERS	1854	Mozambique Centipede Eater	Mozambique	0	0
Aparallactus turneri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	turneri	LOVERIDGE	1935	Malindi Centipede-eater	Kenya	0	0
Aparallactus turneri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	turneri	LOVERIDGE	1935	Malindi Centipede-eater	Mali	0	0
Aparallactus werneri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Aparallactus	werneri	BOULENGER	1895	Usambara Centipede-eater	Tanzania	0	0
Aplopeltura boa	Pareatidae, Serpentes (snakes)	Aplopeltura	boa	BOIE	1828	E: Blunthead Slug SnakeG: Kurzkopf-Schneckenatter	Indonesia	0	0
Aplopeltura boa	Pareatidae, Serpentes (snakes)	Aplopeltura	boa	BOIE	1828	E: Blunthead Slug SnakeG: Kurzkopf-Schneckenatter	Thailand	0	0
Aplopeltura boa	Pareatidae, Serpentes (snakes)	Aplopeltura	boa	BOIE	1828	E: Blunthead Slug SnakeG: Kurzkopf-Schneckenatter	Myanmar	0	0
Aplopeltura boa	Pareatidae, Serpentes (snakes)	Aplopeltura	boa	BOIE	1828	E: Blunthead Slug SnakeG: Kurzkopf-Schneckenatter	Malaysia	0	0
Aplopeltura boa	Pareatidae, Serpentes (snakes)	Aplopeltura	boa	BOIE	1828	E: Blunthead Slug SnakeG: Kurzkopf-Schneckenatter	Brunei	0	0
Liasis papuana	Pythonidae, Henophidia, Pythonoidea, Serpentes (snakes)	Liasis	papuana	PETERS & DORIA	1878	E: Papuan olive pythonG: Papua-Olivpython	Indonesia	0	0
Liasis papuana	Pythonidae, Henophidia, Pythonoidea, Serpentes (snakes)	Liasis	papuana	PETERS & DORIA	1878	E: Papuan olive pythonG: Papua-Olivpython	Guinea	0	0
Apostolepis ambiniger	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	ambiniger	PETERS	1869		Brazil	0	0
Apostolepis ambiniger	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	ambiniger	PETERS	1869		Bolivia	0	0
Apostolepis ambiniger	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	ambiniger	PETERS	1869		Paraguay	0	0
Apostolepis arenaria	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	arenaria	RODRIGUES	1993		Brazil	0	0
Apostolepis assimilis	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	assimilis	REINHARDT	1861	Reinhardt's Burrowing Snake	Brazil	0	0
Apostolepis assimilis	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	assimilis	REINHARDT	1861	Reinhardt's Burrowing Snake	Argentina	0	0
Apostolepis assimilis	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	assimilis	REINHARDT	1861	Reinhardt's Burrowing Snake	Paraguay	0	0
Apostolepis cearensis	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	cearensis	GOMES	1915	Gomes' Burrowing Snake	Brazil	0	0
Apostolepis dimidiata	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	dimidiata	JAN	1862		Brazil	0	0
Apostolepis dimidiata	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	dimidiata	JAN	1862		Argentina	0	0
Apostolepis dimidiata	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	dimidiata	JAN	1862		Paraguay	0	0
Apostolepis dorbignyi	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	dorbignyi	SCHLEGEL	1837	Bolivian Burrowing Snal e	Brazil	0	0
Apostolepis dorbignyi	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	dorbignyi	SCHLEGEL	1837	Bolivian Burrowing Snal e	Peru	0	0
Apostolepis dorbignyi	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	dorbignyi	SCHLEGEL	1837	Bolivian Burrowing Snal e	Chile	0	0
Apostolepis dorbignyi	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	dorbignyi	SCHLEGEL	1837	Bolivian Burrowing Snal e	Bolivia	0	0
Apostolepis flavotorquata	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	flavotorquata	DUMRIL, BIBRON  & DUMRIL	1854	Central Burrowing Snake	Brazil	0	0
Apostolepis gaboi	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	gaboi	RODRIGUES	1993		Brazil	0	0
Apostolepis goiasensis	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	goiasensis	PRADO	1942	Goias Burrowing Snake	Brazil	0	0
Apostolepis intermedia	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	intermedia	KOSLOWSKY	1898	Mato Grosso Burrowing Snake	Brazil	0	0
Apostolepis intermedia	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	intermedia	KOSLOWSKY	1898	Mato Grosso Burrowing Snake	Paraguay	0	0
Apostolepis longicaudata	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	longicaudata	GOMES	1921	Longhead Burrowing Snake	Brazil	0	0
Apostolepis multicincta	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	multicincta	HARVEY	1999		Bolivia	0	0
Apostolepis niceforoi	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	niceforoi	AMARAL	1935	Amazon Burrowing Snake	Brazil	0	0
Apostolepis niceforoi	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	niceforoi	AMARAL	1935	Amazon Burrowing Snake	Colombia	0	0
Apostolepis nigroterminata	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	nigroterminata	BOULENGER	1896	Peru Burrowing Snake	Brazil	0	0
Apostolepis nigroterminata	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	nigroterminata	BOULENGER	1896	Peru Burrowing Snake	Peru	0	0
Apostolepis nigroterminata	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	nigroterminata	BOULENGER	1896	Peru Burrowing Snake	Bolivia	0	0
Apostolepis phillipsae	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	phillipsae	HARVEY	1999		Bolivia	0	0
Apostolepis polylepis	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	polylepis	AMARAL	1921		Brazil	0	0
Apostolepis nigrolineata	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	nigrolineata	PETERS	1869	quinquelineatus: Guyana Burrowing Snake	Brazil	0	0
Apostolepis nigrolineata	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	nigrolineata	PETERS	1869	quinquelineatus: Guyana Burrowing Snake	Bolivia	0	0
Apostolepis nigrolineata	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	nigrolineata	PETERS	1869	quinquelineatus: Guyana Burrowing Snake	Guyana	0	0
Apostolepis quirogai	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	quirogai	GIRAUDO & SCROCCHI	1998		Brazil	0	0
Apostolepis quirogai	Dipsadidae, Colubroidea, Serpentes (snakes)	Apostolepis	quirogai	GIRAUDO & SCROCCHI	1998		Argentina	0	0
