Cerastes gasperettii	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	gasperettii	LEVITON & ANDERSON	1967		Iraq	Yes	Yes
Cerastes gasperettii	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	gasperettii	LEVITON & ANDERSON	1967		Saudi Arabia	Yes	Yes
Cerastes gasperettii	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	gasperettii	LEVITON & ANDERSON	1967		Yemen	Yes	Yes
Cerastes gasperettii	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	gasperettii	LEVITON & ANDERSON	1967		United Arab Emirates	Yes	Yes
Cerastes gasperettii	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	gasperettii	LEVITON & ANDERSON	1967		Jordan	Yes	Yes
Cerastes gasperettii	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	gasperettii	LEVITON & ANDERSON	1967		Israel	Yes	Yes
Cerastes gasperettii	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	gasperettii	LEVITON & ANDERSON	1967		Oman	Yes	Yes
Cerastes gasperettii	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	gasperettii	LEVITON & ANDERSON	1967		Kuwait	Yes	Yes
Cerastes vipera	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	vipera	LINNAEUS	1758	Sahara Sand Viper	Egypt	Yes	Yes
Cerastes vipera	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	vipera	LINNAEUS	1758	Sahara Sand Viper	Algeria	Yes	Yes
Cerastes vipera	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	vipera	LINNAEUS	1758	Sahara Sand Viper	Morocco	Yes	Yes
Cerastes vipera	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	vipera	LINNAEUS	1758	Sahara Sand Viper	Niger	Yes	Yes
Cerastes vipera	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	vipera	LINNAEUS	1758	Sahara Sand Viper	Mali	Yes	Yes
Cerastes vipera	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	vipera	LINNAEUS	1758	Sahara Sand Viper	Tunisia	Yes	Yes
Cerastes vipera	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	vipera	LINNAEUS	1758	Sahara Sand Viper	Israel	Yes	Yes
Cerastes vipera	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	vipera	LINNAEUS	1758	Sahara Sand Viper	Libya	Yes	Yes
Cerastes vipera	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	vipera	LINNAEUS	1758	Sahara Sand Viper	Mauritania	Yes	Yes
Cerastes vipera	Viperidae, Viperinae, Serpentes (snakes)	Cerastes	vipera	LINNAEUS	1758	Sahara Sand Viper	Western Sahara	Yes	Yes
Cerberus microlepis	Homalopsidae, Serpentes (snakes)	Cerberus	microlepis	BOULENGER	1896	Lake Buhi Bockadam, Dog-faced Water Snake	Philippines	No	No
Cerberus rynchops	Homalopsidae, Serpentes (snakes)	Cerberus	rynchops	SCHNEIDER	1799	South Asian Bockadam, New Guinea bockadam, Dog-faced Water Snake	India	No	No
Cerberus rynchops	Homalopsidae, Serpentes (snakes)	Cerberus	rynchops	SCHNEIDER	1799	South Asian Bockadam, New Guinea bockadam, Dog-faced Water Snake	Bangladesh	No	No
Cerberus rynchops	Homalopsidae, Serpentes (snakes)	Cerberus	rynchops	SCHNEIDER	1799	South Asian Bockadam, New Guinea bockadam, Dog-faced Water Snake	Myanmar	No	No
Cerberus rynchops	Homalopsidae, Serpentes (snakes)	Cerberus	rynchops	SCHNEIDER	1799	South Asian Bockadam, New Guinea bockadam, Dog-faced Water Snake	Malaysia	No	No
Lycodon carinatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Lycodon	carinatus	KUHL	1820	Ceylon Wolf Snake	Sri Lanka	No	No
Cercophis auratus	Dipsadidae, Colubroidea, Serpentes (snakes)	Cercophis	auratus	SCHLEGEL	1837	Schlegel's Golden Snake	None	No	No
Mixcoatlus barbouri	Viperidae, Crotalinae, Serpentes (snakes)	Mixcoatlus	barbouri	DUNN	1919	Barbour's Montane Pit Viper	Mexico	Yes	Yes
Cerrophidion godmani	Viperidae, Crotalinae, Serpentes (snakes)	Cerrophidion	godmani	GNTHER	1863	Godman's Montane Pit Viper	Mexico	Yes	Yes
Cerrophidion godmani	Viperidae, Crotalinae, Serpentes (snakes)	Cerrophidion	godmani	GNTHER	1863	Godman's Montane Pit Viper	Guatemala	Yes	Yes
Cerrophidion petlalcalensis	Viperidae, Crotalinae, Serpentes (snakes)	Cerrophidion	petlalcalensis	LOPZ-LUNA, VOGT & TORRE-LORANCA	1999		Mexico	Yes	Yes
Cerrophidion tzotzilorum	Viperidae, Crotalinae, Serpentes (snakes)	Cerrophidion	tzotzilorum	CAMPBELL	1985	Tzotzil Montane Pit Viper	Mexico	Yes	Yes
Chamaelycus christyi	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	christyi	BOULENGER	1919	Christy's Banded Snake	Democratic Republic of the Congo	No	No
Chamaelycus christyi	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	christyi	BOULENGER	1919	Christy's Banded Snake	Republic of the Congo	No	No
Chamaelycus fasciatus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	fasciatus	GNTHER	1858	African Banded Snake	Nigeria	No	No
Chamaelycus fasciatus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	fasciatus	GNTHER	1858	African Banded Snake	Democratic Republic of the Congo	No	No
Chamaelycus fasciatus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	fasciatus	GNTHER	1858	African Banded Snake	Ghana	No	No
Chamaelycus fasciatus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	fasciatus	GNTHER	1858	African Banded Snake	Cameroon	No	No
Chamaelycus fasciatus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	fasciatus	GNTHER	1858	African Banded Snake	Ivory Coast	No	No
Chamaelycus fasciatus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	fasciatus	GNTHER	1858	African Banded Snake	Niger	No	No
Chamaelycus fasciatus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	fasciatus	GNTHER	1858	African Banded Snake	Guinea	No	No
Chamaelycus fasciatus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	fasciatus	GNTHER	1858	African Banded Snake	Benin	No	No
Chamaelycus fasciatus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	fasciatus	GNTHER	1858	African Banded Snake	Togo	No	No
Chamaelycus fasciatus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	fasciatus	GNTHER	1858	African Banded Snake	Sierra Leone	No	No
Chamaelycus fasciatus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	fasciatus	GNTHER	1858	African Banded Snake	Central African Republic	No	No
Chamaelycus fasciatus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	fasciatus	GNTHER	1858	African Banded Snake	Republic of the Congo	No	No
Chamaelycus fasciatus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	fasciatus	GNTHER	1858	African Banded Snake	Liberia	No	No
Chamaelycus fasciatus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	fasciatus	GNTHER	1858	African Banded Snake	Gabon	No	No
Chamaelycus fasciatus	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	fasciatus	GNTHER	1858	African Banded Snake	Equatorial Guinea	No	No
Chamaelycus parkeri	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	parkeri	ANGEL	1934	Parker's Banded Snake	Democratic Republic of the Congo	No	No
Chamaelycus parkeri	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	parkeri	ANGEL	1934	Parker's Banded Snake	Angola	No	No
Chamaelycus parkeri	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	parkeri	ANGEL	1934	Parker's Banded Snake	Republic of the Congo	No	No
Chamaelycus werneri	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	werneri	MOCQUARD	1902		Cameroon	No	No
Chamaelycus werneri	Lamprophiidae, Lamprophiinae, Serpentes (snakes)	Chamaelycus	werneri	MOCQUARD	1902		Gabon	No	No
Chapinophis xanthocheilus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chapinophis	xanthocheilus	CAMPBELL & SMITH	1998		Guatemala	No	No
Charina bottae	Boidae (Charinidae, Charininae), Henophidia, Serpentes (snakes)	Charina	bottae	BLAINVILLE	1835	bott	USA	No	Yes
Charina bottae	Boidae (Charinidae, Charininae), Henophidia, Serpentes (snakes)	Charina	bottae	BLAINVILLE	1835	bott	Canada	No	Yes
Lichanura trivirgata	Boidae (Charinidae, Charininae), Henophidia, Serpentes (snakes)	Lichanura	trivirgata	COPE	1861	Rosy Boa, Desert Rosy Boa, Coastal Rosy Boa, Mexican Rosy Boa	USA	No	Yes
Lichanura trivirgata	Boidae (Charinidae, Charininae), Henophidia, Serpentes (snakes)	Lichanura	trivirgata	COPE	1861	Rosy Boa, Desert Rosy Boa, Coastal Rosy Boa, Mexican Rosy Boa	Mexico	No	Yes
Chersodromus liebmanni	Dipsadidae, Colubroidea, Serpentes (snakes)	Chersodromus	liebmanni	REINHARDT	1861	Liebmann's Earth Runner	Mexico	No	No
Chersodromus rubriventris	Dipsadidae, Colubroidea, Serpentes (snakes)	Chersodromus	rubriventris	TAYLOR	1949	Redbelly Earth Runner	Mexico	No	No
Chilomeniscus savagei	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chilomeniscus	savagei	CLIFF	1954	Savage's Sand Snake	Mexico	No	No
Chilomeniscus stramineus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chilomeniscus	stramineus	COPE	1860		USA	No	No
Chilomeniscus stramineus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chilomeniscus	stramineus	COPE	1860		Mexico	No	No
Chilorhinophis butleri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Chilorhinophis	butleri	WERNER	1907	Butler's Two-headed Snake, Mozambique Two-headed Snake, Eastern Tanganyika Two-headed Snake, Liwale Two-headed Snake	Tanzania	No	No
Chilorhinophis butleri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Chilorhinophis	butleri	WERNER	1907	Butler's Two-headed Snake, Mozambique Two-headed Snake, Eastern Tanganyika Two-headed Snake, Liwale Two-headed Snake	Kenya	No	No
Chilorhinophis butleri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Chilorhinophis	butleri	WERNER	1907	Butler's Two-headed Snake, Mozambique Two-headed Snake, Eastern Tanganyika Two-headed Snake, Liwale Two-headed Snake	Sudan	No	No
Chilorhinophis butleri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Chilorhinophis	butleri	WERNER	1907	Butler's Two-headed Snake, Mozambique Two-headed Snake, Eastern Tanganyika Two-headed Snake, Liwale Two-headed Snake	Uganda	No	No
Chilorhinophis butleri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Chilorhinophis	butleri	WERNER	1907	Butler's Two-headed Snake, Mozambique Two-headed Snake, Eastern Tanganyika Two-headed Snake, Liwale Two-headed Snake	Mozambique	No	No
Chilorhinophis butleri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Chilorhinophis	butleri	WERNER	1907	Butler's Two-headed Snake, Mozambique Two-headed Snake, Eastern Tanganyika Two-headed Snake, Liwale Two-headed Snake	South Sudan	No	No
Chilorhinophis butleri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Chilorhinophis	butleri	WERNER	1907	Butler's Two-headed Snake, Mozambique Two-headed Snake, Eastern Tanganyika Two-headed Snake, Liwale Two-headed Snake	Rwanda	No	No
Chilorhinophis butleri	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Chilorhinophis	butleri	WERNER	1907	Butler's Two-headed Snake, Mozambique Two-headed Snake, Eastern Tanganyika Two-headed Snake, Liwale Two-headed Snake	Burundi	No	No
Chilorhinophis gerardi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Chilorhinophis	gerardi	BOULENGER	1913	Congo Two-headed Snake, Gerard's Black And Yellow Burrowing Snake, Western Tanganyika Two-headed Snake	Democratic Republic of the Congo	No	No
Chilorhinophis gerardi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Chilorhinophis	gerardi	BOULENGER	1913	Congo Two-headed Snake, Gerard's Black And Yellow Burrowing Snake, Western Tanganyika Two-headed Snake	Tanzania	No	No
Chilorhinophis gerardi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Chilorhinophis	gerardi	BOULENGER	1913	Congo Two-headed Snake, Gerard's Black And Yellow Burrowing Snake, Western Tanganyika Two-headed Snake	Zambia	No	No
Chilorhinophis gerardi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Chilorhinophis	gerardi	BOULENGER	1913	Congo Two-headed Snake, Gerard's Black And Yellow Burrowing Snake, Western Tanganyika Two-headed Snake	Zimbabwe	No	No
Chilorhinophis gerardi	Lamprophiidae, Aparallactinae, Serpentes (snakes)	Chilorhinophis	gerardi	BOULENGER	1913	Congo Two-headed Snake, Gerard's Black And Yellow Burrowing Snake, Western Tanganyika Two-headed Snake	Republic of the Congo	No	No
Chionactis occipitalis	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chionactis	occipitalis	HALLOWELL	1854	Western Shovelnose Snake	USA	No	No
Chionactis occipitalis	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chionactis	occipitalis	HALLOWELL	1854	Western Shovelnose Snake	Mexico	No	No
Chionactis palarostris	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chionactis	palarostris	KLAUBER	1937	Sonoran Shovelnose Snake	USA	No	No
Chionactis palarostris	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chionactis	palarostris	KLAUBER	1937	Sonoran Shovelnose Snake	Mexico	No	No
Chironius bicarinatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	bicarinatus	WIED	1820	Two-headed Sipo	Brazil	No	No
Chironius bicarinatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	bicarinatus	WIED	1820	Two-headed Sipo	Argentina	No	No
Chironius bicarinatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	bicarinatus	WIED	1820	Two-headed Sipo	Paraguay	No	No
Chironius bicarinatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	bicarinatus	WIED	1820	Two-headed Sipo	Uruguay	No	No
Chironius carinatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	carinatus	LINNAEUS	1758	Sipo	Brazil	No	No
Chironius carinatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	carinatus	LINNAEUS	1758	Sipo	Venezuela	No	No
Chironius carinatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	carinatus	LINNAEUS	1758	Sipo	Guyana	No	No
Chironius exoletus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	exoletus	LINNAEUS	1758	Linnaeus' Sipo	Brazil	No	No
Chironius exoletus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	exoletus	LINNAEUS	1758	Linnaeus' Sipo	Colombia	No	No
Chironius exoletus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	exoletus	LINNAEUS	1758	Linnaeus' Sipo	Argentina	No	No
Chironius exoletus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	exoletus	LINNAEUS	1758	Linnaeus' Sipo	Peru	No	No
Chironius exoletus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	exoletus	LINNAEUS	1758	Linnaeus' Sipo	Venezuela	No	No
Chironius exoletus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	exoletus	LINNAEUS	1758	Linnaeus' Sipo	Ecuador	No	No
Chironius exoletus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	exoletus	LINNAEUS	1758	Linnaeus' Sipo	Bolivia	No	No
Chironius exoletus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	exoletus	LINNAEUS	1758	Linnaeus' Sipo	Costa Rica	No	No
Chironius exoletus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	exoletus	LINNAEUS	1758	Linnaeus' Sipo	Panama	No	No
Chironius exoletus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	exoletus	LINNAEUS	1758	Linnaeus' Sipo	Guyana	No	No
Chironius flavolineatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	flavolineatus	JAN	1863	Boettger's Sipo	Brazil	No	No
Chironius flavolineatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	flavolineatus	JAN	1863	Boettger's Sipo	Peru	No	No
Chironius flavolineatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	flavolineatus	JAN	1863	Boettger's Sipo	Bolivia	No	No
Chironius flavolineatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	flavolineatus	JAN	1863	Boettger's Sipo	Paraguay	No	No
Chironius fuscus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	fuscus	LINNAEUS	1758	Brown Sipo	Brazil	No	No
Chironius fuscus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	fuscus	LINNAEUS	1758	Brown Sipo	Colombia	No	No
Chironius fuscus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	fuscus	LINNAEUS	1758	Brown Sipo	Peru	No	No
Chironius fuscus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	fuscus	LINNAEUS	1758	Brown Sipo	Venezuela	No	No
Chironius fuscus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	fuscus	LINNAEUS	1758	Brown Sipo	Ecuador	No	No
Chironius fuscus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	fuscus	LINNAEUS	1758	Brown Sipo	Bolivia	No	No
Chironius fuscus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	fuscus	LINNAEUS	1758	Brown Sipo	Guyana	No	No
Chironius grandisquamis	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	grandisquamis	PETERS	1869	Ecuador Sipo	Colombia	No	No
Chironius grandisquamis	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	grandisquamis	PETERS	1869	Ecuador Sipo	Peru	No	No
Chironius grandisquamis	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	grandisquamis	PETERS	1869	Ecuador Sipo	Ecuador	No	No
Chironius grandisquamis	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	grandisquamis	PETERS	1869	Ecuador Sipo	Bolivia	No	No
Chironius grandisquamis	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	grandisquamis	PETERS	1869	Ecuador Sipo	Honduras	No	No
Chironius grandisquamis	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	grandisquamis	PETERS	1869	Ecuador Sipo	El Salvador	No	No
Chironius grandisquamis	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	grandisquamis	PETERS	1869	Ecuador Sipo	Nicaragua	No	No
Chironius grandisquamis	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	grandisquamis	PETERS	1869	Ecuador Sipo	Costa Rica	No	No
Chironius grandisquamis	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	grandisquamis	PETERS	1869	Ecuador Sipo	Panama	No	No
Chironius laevicollis	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	laevicollis	WIED	1824	Brazilian Sipo	Brazil	No	No
Chironius laurenti	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	laurenti	DIXON, WIEST & CEI	1993		Brazil	No	No
Chironius laurenti	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	laurenti	DIXON, WIEST & CEI	1993		Bolivia	No	No
Chironius monticola	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	monticola	ROZE	1952	Mountain Sipo	Colombia	No	No
Chironius monticola	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	monticola	ROZE	1952	Mountain Sipo	Peru	No	No
Chironius monticola	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	monticola	ROZE	1952	Mountain Sipo	Venezuela	No	No
Chironius monticola	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	monticola	ROZE	1952	Mountain Sipo	Ecuador	No	No
Chironius monticola	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	monticola	ROZE	1952	Mountain Sipo	Bolivia	No	No
Chironius multiventris	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	multiventris	SCHMIDT & WALKER	1943	South American Sipo	Brazil	No	No
Chironius multiventris	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	multiventris	SCHMIDT & WALKER	1943	South American Sipo	Colombia	No	No
Chironius multiventris	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	multiventris	SCHMIDT & WALKER	1943	South American Sipo	Peru	No	No
Chironius multiventris	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	multiventris	SCHMIDT & WALKER	1943	South American Sipo	Venezuela	No	No
Chironius multiventris	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	multiventris	SCHMIDT & WALKER	1943	South American Sipo	Ecuador	No	No
Chironius multiventris	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	multiventris	SCHMIDT & WALKER	1943	South American Sipo	Bolivia	No	No
Chironius multiventris	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	multiventris	SCHMIDT & WALKER	1943	South American Sipo	Guyana	No	No
Chironius quadricarinatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	quadricarinatus	BOIE	1827	Central Sipo	Brazil	No	No
Chironius quadricarinatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	quadricarinatus	BOIE	1827	Central Sipo	Bolivia	No	No
Chironius quadricarinatus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	quadricarinatus	BOIE	1827	Central Sipo	Paraguay	No	No
Chironius scurrulus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	scurrulus	WAGLER	1824	Wagler's Sipo	Brazil	No	No
Chironius scurrulus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	scurrulus	WAGLER	1824	Wagler's Sipo	Colombia	No	No
Chironius scurrulus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	scurrulus	WAGLER	1824	Wagler's Sipo	Peru	No	No
Chironius scurrulus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	scurrulus	WAGLER	1824	Wagler's Sipo	Venezuela	No	No
Chironius scurrulus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	scurrulus	WAGLER	1824	Wagler's Sipo	Ecuador	No	No
Chironius scurrulus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	scurrulus	WAGLER	1824	Wagler's Sipo	Bolivia	No	No
Chironius scurrulus	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	scurrulus	WAGLER	1824	Wagler's Sipo	Guyana	No	No
Chironius vincenti	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chironius	vincenti	BOULENGER	1891	SAINT VINCENT RACER	None	No	No
Chrysopelea ornata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	ornata	SHAW	1802	Golden Flying Snake, Indian Flying Snake	China	No	No
Chrysopelea ornata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	ornata	SHAW	1802	Golden Flying Snake, Indian Flying Snake	India	No	No
Chrysopelea ornata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	ornata	SHAW	1802	Golden Flying Snake, Indian Flying Snake	Philippines	No	No
Chrysopelea ornata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	ornata	SHAW	1802	Golden Flying Snake, Indian Flying Snake	Vietnam	No	No
Chrysopelea ornata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	ornata	SHAW	1802	Golden Flying Snake, Indian Flying Snake	Thailand	No	No
Chrysopelea ornata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	ornata	SHAW	1802	Golden Flying Snake, Indian Flying Snake	Myanmar	No	No
Chrysopelea ornata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	ornata	SHAW	1802	Golden Flying Snake, Indian Flying Snake	Malaysia	No	No
Chrysopelea ornata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	ornata	SHAW	1802	Golden Flying Snake, Indian Flying Snake	Nepal	No	No
Chrysopelea ornata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	ornata	SHAW	1802	Golden Flying Snake, Indian Flying Snake	Sri Lanka	No	No
Chrysopelea ornata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	ornata	SHAW	1802	Golden Flying Snake, Indian Flying Snake	Cambodia	No	No
Chrysopelea ornata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	ornata	SHAW	1802	Golden Flying Snake, Indian Flying Snake	Hong Kong	No	No
Chrysopelea ornata	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	ornata	SHAW	1802	Golden Flying Snake, Indian Flying Snake	Laos	No	No
Chrysopelea paradisi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	paradisi	BOIE	1827	Paradise Tree Snake, (Paradise Flying Snake	India	No	No
Chrysopelea paradisi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	paradisi	BOIE	1827	Paradise Tree Snake, (Paradise Flying Snake	Indonesia	No	No
Chrysopelea paradisi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	paradisi	BOIE	1827	Paradise Tree Snake, (Paradise Flying Snake	Thailand	No	No
Chrysopelea paradisi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	paradisi	BOIE	1827	Paradise Tree Snake, (Paradise Flying Snake	Myanmar	No	No
Chrysopelea paradisi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	paradisi	BOIE	1827	Paradise Tree Snake, (Paradise Flying Snake	Malaysia	No	No
Chrysopelea paradisi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	paradisi	BOIE	1827	Paradise Tree Snake, (Paradise Flying Snake	Singapore	No	No
Chrysopelea paradisi	Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)	Chrysopelea	paradisi	BOIE	1827	Paradise Tree Snake, (Paradise Flying Snake	Brunei	No	No
