Bothrops marajoensis
Bothrops marmoratus
Bothrops matogrossensis
Bothrops medusa
Bothrops moojeni
Bothrops muriciensis
Bothrops neuwiedi
Bothrops oligolepis
Bothrops osbornei
Bothrops otavioi
Bothrops pauloensis
Bothrops pictus
Bothrops pirajai
Bothrops pubescens
Bothrops pulchra
Bothrops punctatus
Bothrops rhombeatus
Bothrops sanctaecrucis
Bothrops taeniata
Bothrops venezuelensis
Brachyophidium rhodogaster
Brachyophis revoili
Brachyorrhos albus
Brachyorrhos gastrotaenius
Brachyorrhos raffrayi
Brachyorrhos wallacei
Brachyurophis approximans
Brachyurophis australis
Brachyurophis fasciolatus
Brachyurophis incinctus
Brachyurophis morrisi
Brachyurophis roperi
Brachyurophis semifasciatus
Brygophis coulangesi
Buhoma depressiceps
Buhoma procterae
Buhoma vauerocegae
Bungarus andamanensis
Bungarus bungaroides
Bungarus caeruleus
Bungarus candidus
Bungarus ceylonicus
Bungarus fasciatus
Bungarus flaviceps
Bungarus lividus
Bungarus magnimaculatus
Bungarus multicinctus
Bungarus niger
Bungarus sindanus
Bungarus slowinskii
Caaeteboia amarali
Cacophis churchilli
Cacophis harriettae
Cacophis krefftii
Cacophis squamulosus
Calabaria reinhardtii
Calamaria abramovi
Calamaria abstrusa
Calamaria acutirostris
Calamaria albiventer
Calamaria alidae
Calamaria apraeocularis
Calamaria banggaiensis
Calamaria battersbyi
Calamaria bicolor
Calamaria bitorques
Calamaria boesemani
Calamaria borneensis
Calamaria brongersmai
Calamaria buchi
Calamaria butonensis
Calamaria ceramensis
Calamaria concolor
Calamaria crassa
Calamaria curta
Calamaria doederleini
Calamaria eiselti
Calamaria everetti
Calamaria forcarti
Calamaria gervaisii
Calamaria gialaiensis
Calamaria grabowskyi
Calamaria gracillima
Calamaria griswoldi
Calamaria hilleniusi
Calamaria ingeri
Calamaria javanica
Calamaria joloensis
Calamaria lateralis
Calamaria lautensis
Calamaria leucogaster
Calamaria linnaei
Calamaria longirostris
Calamaria lovii
Calamaria lumbricoidea
Calamaria lumholtzi
Calamaria margaritophora
Calamaria mecheli
Calamaria melanota
Calamaria modesta
Calamaria muelleri
Calamaria nuchalis
Calamaria palawanensis
Calamaria pavimentata
Calamaria pfefferi
Calamaria prakkei
Calamaria rebentischi
Calamaria sangi
Calamaria schlegeli
Calamaria schmidti
Calamaria septentrionalis
Calamaria suluensis
Calamaria sumatrana
Calamaria thanhi
Calamaria ulmeri
Calamaria virgulata
Calamaria yunnanensis
Calamodontophis paucidens
Calamodontophis ronaldoi
Calamophis jobiensis
Calamophis katesandersae
Calamophis ruuddelangi
Calamophis sharonbrooksae
Calamorhabdium acuticeps
Calamorhabdium kuekenthali
Calliophis beddomei
Calliophis bibroni
Calliophis bivirgata
Calliophis castoe
Calliophis gracilis
Calliophis haematoetron
Calliophis intestinalis
Calliophis maculiceps
Calliophis melanurus
Calliophis nigrescens
Calloselasma rhodostoma
Candoia aspera
Candoia bibroni
Candoia carinata
Candoia paulsoni
Candoia superciliosa
Cantoria violacea
Caraiba andreae
Carphophis amoenus
Carphophis vermis
Casarea dussumieri
Cathetorhinus melanocephalus
Causus bilineatus
Causus defilippii
Causus lichtensteinii
Causus maculatus
Causus rasmusseni
Causus resimus
Causus rhombeatus
Cemophora coccinea
Cerastes boehmei
Cerastes cerastes
Cerastes gasperettii
Cerastes vipera
Cerberus australis
Cerberus dunsoni
Cerberus microlepis
Cerberus rynchops
Cerberus schneiderii
Cercophis auratus
Cerrophidion godmani
Cerrophidion petlalcalensis
Cerrophidion sasai
Cerrophidion tzotzilorum
Cerrophidion wilsoni
Chamaelycus christyi
Chamaelycus fasciatus
Chamaelycus parkeri
Chamaelycus werneri
Chapinophis xanthocheilus
Charina bottae
Charina umbratica
Chersodromus liebmanni
Chersodromus rubriventris
Chilabothrus angulifer
Chilabothrus chrysogaster
Chilabothrus exsul
Chilabothrus fordii
Chilabothrus gracilis
Chilabothrus inornatus
Chilabothrus monensis
Chilabothrus striatus
Chilabothrus strigilatus
Chilabothrus subflavus
Chilomeniscus savagei
Chilomeniscus stramineus
Chilorhinophis butleri
Chilorhinophis gerardi
Chionactis annulata
Chionactis occipitalis
Chionactis palarostris
Chironius bicarinatus
Chironius carinatus
Chironius challenger
Chironius diamantina
Chironius exoletus
Chironius flavolineatus
Chironius flavopictus
Chironius foveatus
Chironius fuscus
Chironius grandisquamis
Chironius laevicollis
Chironius laurenti
Chironius leucometapus
Chironius maculoventris
Chironius monticola
Chironius multiventris
Chironius quadricarinatus
Chironius scurrulus
Chironius septentrionalis
Chironius spixii
Chironius vincenti
Chrysopelea ornata
Chrysopelea paradisi
Chrysopelea pelias
Chrysopelea rhodopleuron
Chrysopelea taprobanica
Clelia clelia
Clelia equatoriana
Clelia errabunda
Clelia hussami
Clelia langeri
Clelia plumbea
Clelia scytalina
Clonophis kirtlandii
Coelognathus enganensis
Coelognathus erythrurus
Coelognathus flavolineatus
Coelognathus helena
Coelognathus philippinus
Coelognathus radiatus
Coelognathus subradiatus
Collorhabdium williamsoni
Coluber anthonyi
Coluber aurigulus
Coluber barbouri
Coluber bholanathi
Coluber bilineatus
Coluber constrictor
Coluber flagellum
Coluber fuliginosus
Coluber lateralis
Coluber mentovarius
Coluber schotti
Coluber slevini
Coluber taeniatus
Coluber zebrinus
Colubroelaps nguyenvansangi
Compsophis albiventris
Compsophis boulengeri
Compsophis fatsibe
Compsophis infralineatus
Compsophis laphystius
Compsophis vinckei
Compsophis zeny
Coniophanes alvarezi
Coniophanes andresensis
Coniophanes bipunctatus
Coniophanes dromiciformis
Coniophanes fissidens
Coniophanes imperialis
Coniophanes joanae
Coniophanes lateritius
Coniophanes longinquus
Coniophanes melanocephalus
Coniophanes meridanus
Coniophanes michoacanensis
Coniophanes piceivittis
Coniophanes quinquevittatus
Coniophanes sarae
Coniophanes schmidti
Coniophanes taylori
Conophis lineatus
Conophis morai
Conophis vittatus
Conopsis acuta
Conopsis amphisticha
Conopsis biserialis
Conopsis lineata
Conopsis megalodon
Conopsis nasus
Contia longicaudae
Contia tenuis
Corallus annulatus
Corallus batesii
Corallus blombergi
Corallus caninus
Corallus cookii
Corallus cropanii
Corallus grenadensis
Corallus hortulanus
Corallus ruschenbergerii
Coronelaps lepidus
Coronella austriaca
Coronella brachyura
Coronella girondica
Crisantophis nevermanni
Crotalus adamanteus
Crotalus aquilus
Crotalus armstrongi
Crotalus atrox
Crotalus basiliscus
Crotalus campbelli
Crotalus catalinensis
Crotalus cerastes
Crotalus cerberus
Crotalus culminatus
Crotalus durissus
Crotalus enyo
Crotalus ericsmithi
Crotalus horridus
Crotalus intermedius
Crotalus lannomi
Crotalus lepidus
Crotalus mitchellii
Crotalus molossus
Crotalus oreganus
Crotalus ornatus
Crotalus polystictus
Crotalus pricei
Crotalus pusillus
Crotalus ravus
Crotalus ruber
Crotalus scutulatus
Crotalus simus
Crotalus stejnegeri
Crotalus stephensi
Crotalus tancitarensis
Crotalus tigris
Crotalus tlaloci
Crotalus totonacus
Crotalus transversus
Crotalus triseriatus
Crotalus tzabcan
Crotalus viridis
Crotalus willardi
Crotaphopeltis barotseensis
Crotaphopeltis braestrupi
Crotaphopeltis degeni
Crotaphopeltis hippocrepis
Crotaphopeltis hotamboeia
Crotaphopeltis tornieri
Cryophis hallbergi
Cryptophis boschmai
Cryptophis incredibilis
Cryptophis nigrescens
Cryptophis nigrostriatus
Cryptophis pallidiceps
Cubophis cantherigerus
Cubophis caymanus
Cubophis fuscicauda
Cubophis ruttyi
Cubophis vudii
Cyclocorus lineatus
Cyclocorus nuchalis
Cyclophiops doriae
Cyclophiops hamptoni
Cyclophiops herminae
Cyclophiops major
Cyclophiops multicinctus
Cyclophiops semicarinatus
Cyclotyphlops deharvengi
Cylindrophis aruensis
Cylindrophis boulengeri
Cylindrophis engkariensis
Cylindrophis isolepis
Cylindrophis lineatus
Cylindrophis maculatus
Cylindrophis melanotus
Cylindrophis opisthorhodus
Cylindrophis ruffus
Cylindrophis yamdena
Daboia deserti
Daboia mauritanica
Daboia palaestinae
Daboia russelii
Daboia siamensis
Dasypeltis abyssina
Dasypeltis atra
Dasypeltis confusa
Dasypeltis fasciata
Dasypeltis gansi
Dasypeltis inornata
Dasypeltis latericia
Dasypeltis medici
Dasypeltis palmarum
Dasypeltis parascabra
Dasypeltis sahelensis
Dasypeltis scabra
Deinagkistrodon acutus
Demansia angusticeps
Demansia calodera
Demansia flagellatio
Demansia olivacea
Demansia papuensis
Demansia psammophis
Demansia quaesitor
Demansia rimicola
Demansia rufescens
Demansia shinei
Demansia simplex
Demansia torquata
Demansia vestigiata
Dendrelaphis andamanensis
Dendrelaphis ashoki
Dendrelaphis bifrenalis
Dendrelaphis biloreatus
Dendrelaphis calligastra
Dendrelaphis caudolineatus
Dendrelaphis caudolineolatus
Dendrelaphis chairecacos
Dendrelaphis cyanochloris
Dendrelaphis flavescens
Dendrelaphis formosus
Dendrelaphis fuliginosus
Dendrelaphis gastrostictus
Dendrelaphis girii
Dendrelaphis grandoculis
Dendrelaphis grismeri
Dendrelaphis haasi
Dendrelaphis hollinrakei
Dendrelaphis humayuni
Dendrelaphis inornatus
Dendrelaphis kopsteini
Dendrelaphis levitoni
Dendrelaphis lorentzi
Dendrelaphis luzonensis
Dendrelaphis marenae
Dendrelaphis modestus
Dendrelaphis ngansonensis
Dendrelaphis nigroserratus
Dendrelaphis oliveri
Dendrelaphis papuensis
Dendrelaphis philippinensis
Dendrelaphis pictus
Dendrelaphis punctulatus
Dendrelaphis salomonis
Dendrelaphis schokari
Dendrelaphis striatus
Dendrelaphis subocularis
Dendrelaphis terrificus
Dendrelaphis tristis
Dendrelaphis underwoodi
Dendrelaphis walli
Dendroaspis angusticeps
Dendroaspis jamesoni
Dendroaspis polylepis
Dendroaspis viridis
Dendrolycus elapoides
Dendrophidion apharocybe
Dendrophidion atlantica
Dendrophidion bivittatus
Dendrophidion boshelli
Dendrophidion brunneum
Dendrophidion clarkii
Dendrophidion crybelum
Dendrophidion dendrophis
Dendrophidion graciliverpa
Dendrophidion nuchale
Dendrophidion paucicarinatum
Dendrophidion percarinatum
Dendrophidion prolixum
Dendrophidion rufiterminorum
Dendrophidion vinitor
Denisonia devisi
Denisonia maculata
Diadophis punctatus
Diaphorolepis laevis
Diaphorolepis wagneri
Dieurostus dussumieri
Dipsadoboa aulica
Dipsadoboa brevirostris
Dipsadoboa duchesnii
Dipsadoboa flavida
Dipsadoboa shrevei
Dipsadoboa underwoodi
Dipsadoboa unicolor
Dipsadoboa viridis
Dipsadoboa weileri
Dipsadoboa werneri
Dipsas albifrons
Dipsas alternans
Dipsas andiana
Dipsas articulata
Dipsas baliomelas
Dipsas bicolor
Dipsas brevifacies
Dipsas bucephala
Dipsas catesbyi
Dipsas chaparensis
Dipsas copei
Dipsas elegans
Dipsas ellipsifera
Dipsas gaigeae
Dipsas gracilis
Dipsas incerta
Dipsas indica
Dipsas maxillaris
Dipsas neivai
Dipsas nicholsi
Dipsas oreas
Dipsas pakaraima
Dipsas pavonina
Dipsas peruana
Dipsas petersi
Dipsas praeornata
Dipsas pratti
Dipsas sanctijoannis
Dipsas sazimai
Dipsas schunkii
Dipsas temporalis
Dipsas tenuissima
Dipsas trinitatis
Dipsas variegata
Dipsas vermiculata
Dipsas viguieri
Dipsina multimaculata
Dispholidus typus
Ditaxodon taeniatus
Ditypophis vivax
Djokoiskandarus annulata
Dolichophis caspius
Dolichophis jugularis
Dolichophis schmidti
Drepanoides anomalus
Dromicodryas bernieri
Dromicodryas quadrilineatus
Drymarchon caudomaculatus
Drymarchon corais
Drymarchon couperi
Drymarchon margaritae
Drymarchon melanurus
Drymobius chloroticus
Drymobius margaritiferus
Drymobius melanotropis
Drymobius rhombifer
Drymoluber apurimacensis
Drymoluber brazili
Drymoluber dichrous
Dryocalamus davisonii
Dryocalamus gracilis
Dryocalamus nympha
Dryocalamus philippinus
Dryocalamus subannulatus
Dryocalamus tristrigatus
Dryophiops philippina
Dryophiops rubescens
Drysdalia coronoides
Drysdalia mastersii
Drysdalia rhodogaster
Duberria lutrix
Duberria rhodesiana
Duberria shirana
Duberria variegata
Echinanthera amoena
Echinanthera cephalomaculata
Echinanthera cephalostriata
Echinanthera cyanopleura
Echinanthera melanostigma
Echinanthera undulata
Echiopsis curta
Echis borkini
Echis carinatus
Echis coloratus
Echis hughesi
Echis jogeri
Echis khosatzkii
Echis leucogaster
Echis megalocephalus
Echis ocellatus
Echis omanensis
Echis pyramidum
Eirenis africana
Eirenis aurolineatus
Eirenis barani
Eirenis collaris
Eirenis coronella
Eirenis coronelloides
Eirenis decemlineatus
Eirenis eiselti
Eirenis hakkariensis
Eirenis kermanensis
Eirenis levantinus
Eirenis lineomaculatus
Eirenis medus
Eirenis modestus
Eirenis persicus
Eirenis punctatolineatus
Eirenis rechingeri
Eirenis rothii
Eirenis thospitis
Elachistodon westermanni
Elaphe anomala
Elaphe bimaculata
Elaphe carinata
Elaphe climacophora
Elaphe davidi
Elaphe dione
Elaphe quadrivirgata
Elaphe quatuorlineata
Elaphe sauromates
Elaphe schrenckii
Elaphe zoigeensis
Elapognathus coronatus
Elapognathus minor
Elapoidis fusca
Elapomorphus quinquelineatus
Elapomorphus spegazzinii
Elapomorphus wuchereri
Elapotinus picteti
Elapsoidea boulengeri
Elapsoidea broadleyi
Elapsoidea chelazziorum
Elapsoidea guentherii
Elapsoidea laticincta
Elapsoidea loveridgei
Elapsoidea nigra
Elapsoidea semiannulata
Elapsoidea sundevallii
Elapsoidea trapei
Emmochliophis fugleri
Emmochliophis miops
Emydocephalus annulatus
Emydocephalus ijimae
Emydocephalus szczerbaki
Enhydris chanardi
Enhydris enhydris
Enhydris innominata
Enhydris jagorii
Enhydris longicauda
Enhydris subtaeniata
Enuliophis sclateri
Enulius bifoveatus
Enulius flavitorques
Enulius oligostichus
Enulius roatanensis
Epacrophis boulengeri
Epacrophis drewesi
Epacrophis reticulatus
Ephalophis greyae
Epicrates alvarezi
Epicrates assisi
Epicrates cenchria
Epicrates crassus
Epicrates maurus
Epictia albipuncta
Epictia alfredschmidti
Epictia ater
Epictia australis
Epictia borapeliotes
Epictia clinorostris
Epictia collaris
Epictia columbi
Epictia diaplocia
Epictia goudotii
Epictia magnamaculata
Epictia melanurus
Epictia munoai
Epictia nasalis
Epictia peruviana
Epictia rubrolineata
Epictia rufidorsa
Epictia signata
Epictia striatula
Epictia subcrotilla
Epictia teaguei
Epictia tenella
Epictia tesselata
Epictia tricolor
Epictia undecimstriata
Epictia unicolor
Epictia vellardi
Eristicophis macmahoni
Erpeton tentaculatum
Erythrolamprus aesculapii
Erythrolamprus albertguentheri
Erythrolamprus almadensis
Erythrolamprus andinus
Erythrolamprus atraventer
Erythrolamprus bizona
Erythrolamprus breviceps
Erythrolamprus carajasensis
Erythrolamprus ceii
Erythrolamprus cobella
Erythrolamprus cursor
Erythrolamprus dorsocorallinus
Erythrolamprus epinephelus
Erythrolamprus festae
Erythrolamprus frenatus
Erythrolamprus guentheri
Erythrolamprus ingeri
Erythrolamprus jaegeri
Erythrolamprus janaleeae
Erythrolamprus juliae
Erythrolamprus longiventris
Erythrolamprus maryellenae
Erythrolamprus melanotus
Erythrolamprus mertensi
Erythrolamprus miliaris
Erythrolamprus mimus
Erythrolamprus mossoroensis
Erythrolamprus ocellatus
Erythrolamprus ornatus
Erythrolamprus perfuscus
Erythrolamprus poecilogyrus
Erythrolamprus problematicus
Erythrolamprus pseudocorallus
Erythrolamprus pyburni
Erythrolamprus pygmaeus
Erythrolamprus reginae
Erythrolamprus sagittifer
